sra_id,sand,plant,hot spring,food,human skin,sludge,mine,human,coal mine,chemical vessel,clay,contaminated water,microbial mat,marine,human brain,marine coastal,human ear,gaseous environmental material,soil,saltern,hypersaline lake,fungus,solid environmental material,liquid environmental material,sediment,human blood,animal,human mouth,marine deep,human wound,human vagina,air,fresh water,oil,spring,built environment,mud,biofilm,marine benthic,rock,solid waste,waste water,marine surface,other water,mine drainage,human lungs,human urogenital,human gut,human nose,human bone,percent_unique_kmer,percent_16S,percent_phage,percent_Prokaryote,source
ERR844276,0,0,3.33569828,0,0,0,0,3.176561971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.647446115,25.97887597,0,4.924691371,0,0,0,0,0,0,2.279446917,0,0,28.41115176,0,0,0,0,0,0,23.22044927,0,0,0,0.025678351,0,0,87.6542351,0,0,0.03,human
SRR074386,0,23.02137766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.364130028,0,0,0,0,32.45001368,0,0,0,0,0,0,39.16447863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008638,0,0,0,human
SRR2241508,0,0,0,2.161003212,0,0.130400197,0,33.44497879,0,0.629153629,0,0,0,0,0,0,0,0,19.70586889,15.58552791,0,0,0,0,4.279367629,1.739342012,6.906907231,7.467441812,0,0.290293657,0.055787444,0,0.262894877,0.540413099,0,0,0,0,0,0,0,0.652411567,0,1.911979762,0,3.664612293,0,0.571615998,0,0,88.0396275,0.26,0.18,17.77,human
ERR206064,0,0,31.53107241,0,0,0,0,1.753414985,0,0,0,0,0,0,0,1.886305499,0,0,0,0,0,0,0,12.06251732,4.358083048,0,8.34784171,0.239303428,0,0,0,0,0,0,0,0,0,4.439072056,0,0,0,2.309654302,0,33.07273524,0,0,0,0,0,0,18.7822272,0.01,0.03,0.14,human
SRR2175755,0,0,0.819078538,0,0,0,0,27.2495031,0,1.084600585,0,0,0,0,0,0,0,0,0.135003778,2.331822764,0,0,0,0,0,0,11.80694765,0.101691919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47309209,0,0.045093929,0,0,0,55.95316565,0,0,76.161019,0.17,0.47,35.04,human
ERR223096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52217659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.01877772,0,0,0,8.459045697,0,0,11.152096,0,0,0.02,human
ERR1719490,0,0,7.004844453,5.144544088,0,0,0,0,0,2.538436823,0,0,0,0,0,0,0,0,0.457785333,2.764453324,0,0,0,0.505689888,25.9357235,0,23.24648769,0,0,0,1.379255564,0,1.836692978,1.998621825,0,0,0,0,0,0,0,0,0,19.84826006,0,0,0,7.339204475,0,0,85.14587084,0,0,0.04,marine
SRR138366,0,0,1.963136059,3.428426771,0,0,0,4.16092442,0,0,0,0,0,0,0,0,0,0,3.459806559,0,5.435424491,0,0,1.115376865,1.72008555,0.221037379,9.173273473,0,0,0,0.316403546,0,0.329803759,0,0,0,0.100077543,1.213788127,0,0,0,0.766550841,0,7.849808639,0,0,0,58.74607598,0,0,14.5037734,0.01,22.24,44.32,marine
ERR1726699,0,0.300866378,3.006895908,0,0,0,0,8.735677009,0,0,0,0,0,4.894975717,0,0,0,0,6.97440814,9.873446297,0,0,0,0,3.02604582,2.933360715,17.61737923,1.330327527,0,0,0,0,0,2.758708761,0,1.649327951,1.296686655,0,0,0.606537237,0,3.998936466,0,29.19479421,0,0,0,1.801625974,0,0,96.06492397,0.02,0.19,2.11,marine
ERR010483,0,3.438656151,3.194036652,0.947269766,0,0,0,2.497136409,0,1.974408596,0,0,0,12.10383704,0,0,0,0,7.866801242,2.271058319,0.314115073,0,0.270719257,0.814932172,5.59190497,2.689395644,19.08292446,2.927537464,0,0,0,0,0.505831481,0,0,0,0.957149632,0.609823281,0.821411432,0,0,4.288644602,0,23.53843936,0,0,0.491331522,2.221780549,0.580854927,0,77.3413532,0.04,0.24,0.89,marine
ERR1719266,0,0,4.257790351,2.510912714,0,0,0,0.196491344,0,0.368913442,0,0,0,1.591155856,0,0,0,0,0,2.407368485,0,0,0,0,22.62368205,0,16.91714498,0,0,0,0,0,1.942854911,0.709987939,0,0,4.248642568,0,0,0,0,0.688372724,0,27.50648513,0,0,0,14.0301975,0,0,95.18997624,0,0,0.03,marine
ERR868400,0,0,2.949645213,0,0,0,0,7.570077937,0,0,0,0,0,5.85161684,0,0,0,0,5.675139357,8.251869631,0,0,0,0,1.850844947,2.894761274,26.39960549,1.661451788,0,0.120907114,0,0,0,0.425756905,0,0,1.519534017,0.126672192,0,0.005613436,0,6.49420286,0,24.34553104,0,0,0.751359468,3.10541049,0,0,96.9062832,0.01,0.31,1.77,marine
ERR1719411,0,0,4.174050503,2.371294001,0,0.570926846,0,0.220732288,0,1.601695794,0,0,0,2.033504494,0,0,0,0,0.649622488,4.124103811,0,0,0,0,20.85816138,0,16.20920328,0,0,0,0.368400961,0,1.314965419,0,0,0,3.032718363,0,0,0,0,1.771996654,0,26.35836172,0,0,0,14.340262,0,0,96.08604046,0,0,0.03,marine
ERR1711941,0,0,0,0,0,0,0,52.35506867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.64493133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.60772105,0,9.94,20.44,marine
ERR1712146,0,0,0,0,0,0,0,50.01718737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18921396,0,21.03991306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.753685619,0,0,0,0,0,0,88.8179583,0,3.23,5.6,marine
ERR1719425,0,0,10.99353641,4.144136113,0,0,0,2.925354411,0,0.60405432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627367559,28.06598559,1.015610499,1.517243768,0,0,0,0,0,0,3.332418107,0,0,5.293826259,5.431766566,0,0,0,0,0,23.7598371,0,0,0,12.2888633,0,0,91.45184715,0,0,0.03,marine
ERR1726840,0,0,5.726341108,0,0,2.070979451,0,3.091825392,0,0,0,0,0,0.686712675,0,0,0,0,0,5.00419099,0,0,0,2.882195376,7.634507114,1.097676449,30.01997946,0,0,0,0.155165332,0,0.512878029,0,0,0,0,0.384128434,0,0,0,8.979078697,0,20.62119581,0,0,0,11.13314568,0,0,95.43155807,0,0.08,0.61,marine
ERR1719429,0,0,3.426803887,2.415559988,0,0,0,0.171452674,0,0.839661014,0,0,0,0,0,0,0,0,1.784254108,1.923627787,0,0,0,0,30.77453326,0,16.04354988,0,0,0,0,0,2.335560858,0.84996023,0,0,1.752093758,0,0,0,0,0.609236846,0,23.15237265,0,0,0,13.92111454,0,0,92.76350902,0,0,0.03,marine
ERR1726891,0,0,4.122401889,0,0,0,0,1.912122153,0,0,0,0,0,5.656856397,0,0,0,0,0,5.667870818,3.757066467,0,0,0.950784348,14.14850882,3.487260757,22.16119892,0,0,0,0,0,0,0,0,0,0.57121471,0,0,0,0,4.291273044,0,24.92075716,0,0,0,8.352684511,0,0,96.15497586,0,0.06,0.58,marine
SRR5002362,0,0.441626952,0.921106367,0,0,0.788837149,0,1.452450972,0,0,0,0,0,5.141187098,0,0,0,0,4.458512471,10.33847551,0,0,0,0,5.32058548,0,21.83528052,0.203957857,0,0,1.77510692,0,0,0,0,0,0.064935633,0,0,0,0,2.784499337,0.908778155,42.70923332,0,0,0,0.855426253,0,0,98.75499173,0,0.16,0.52,marine
ERR1711873,0,0,0,0,0,0,0,49.31019558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.68980442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.55949435,0,6.03,16.45,marine
ERR1726684,0,1.207627129,2.517910035,0,0,0,0,1.982212382,0,0,0,0,0,4.739758649,0,0,0,0,1.705564497,11.15724165,0,0,0,1.683104404,3.578515866,11.04056075,20.28112669,0,0,0,0,0,0,0.070462702,0,0,0,0.609340752,0,0,0,0.468782574,0,27.92954592,0,0,0,11.028246,0,0,96.82926326,0,0.09,0.69,marine
SRR5754723,0,1.185589728,0.830412534,2.014722195,0,2.515734842,0,3.674392742,0,1.055151774,0,0,0,6.736359184,0,0,0,0,6.883209496,2.730295694,0.141422965,0,0,0,6.886370313,1.836714977,4.97603979,0.38123871,0,0,4.154394402,0,5.117381511,0,0,0,1.847016948,0,3.822719523,0,0,1.459026397,0,37.71394397,0,0,3.19304286,0.844819444,0,0,91.69109256,0.08,0.19,0.52,marine
ERR315802,0,2.424109923,0.72043016,0,0,0,0,4.797429244,0,0,0,0,0,0,0,0,0,0,4.032881785,23.82822121,0,0,0,0,15.60396915,0.201655821,19.33225668,0,0,0,0,0,0.664122246,0,0,0,0,0,0,0,0,4.320861593,0,21.47168338,0,0,1.64271526,0.959663545,0,0,95.26099601,0.02,0.28,3.39,marine
ERR1726535,0,0.301969103,3.163498564,0,0,2.546492457,0,5.425281561,0,2.322229742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51776136,1.651187384,9.411452385,33.47415623,0,0,0,0,0,1.455967956,0,0,0,1.746484068,0,0,0,0,6.590873833,0,19.8764724,0,0,0,11.51617295,0,0,94.91431041,0,0.09,0.57,marine
ERR868478,0,0.640890408,1.320174848,0,0,0.053888271,0,2.295081612,0,0,0,0,0,5.044180564,0,0,0,0,3.546836985,8.311696113,0,0,0,0,0.240256345,2.66441592,24.18959664,0.283261127,0,0,0,0,0.972185039,0,0,0,0.974001918,0.72695144,0,0,0,2.48413867,0,39.92820793,0,0,1.984544794,4.339691376,0,0,97.88169394,0.02,0.31,5.07,marine
ERR868502,0,0.096037394,2.505412102,0.056986586,0,0,0,4.11985559,0,0,0,0,0,3.760283825,0,1.370356305,0,0,3.926696967,12.79820421,0,0,0,0,0.183213641,1.033197862,32.24504769,0,0,1.514590379,0,0,0.306981396,0,0,0,0.764749809,0.033066037,0,0,0,1.297099702,0,26.96460022,0,0,1.751675791,5.271944489,0,0,96.2205516,0,0.28,1.58,marine
ERR1726612,0,0,1.937896957,0,0,3.633363542,0,2.959118979,0,0,0,0,0,0,0,0,0,0,0,1.9895295,0,0,0,4.578161027,7.228813753,0,21.30254669,0,0,0,0,0,0,0,0,0,1.367555954,4.180297602,0,0,0,6.524256653,0,31.57829473,0,0,0,12.71965788,0,0,95.75308013,0,0.03,0.48,marine
ERR318597,0,0,0,4.848723834,0,7.43014038,0,16.60377973,0,0,0,0,0,0,0,0,0,0,3.932852873,0,0,0,0,0,18.34593758,1.828726107,6.944936804,0,0,0,7.937959621,0,0,0,0,0,0,0,0,0,0,11.57623501,0,7.014055021,0,0,0,13.53665304,0,0,94.5889771,0,0.12,0.52,marine
SRR5251645,0,6.133617093,8.480350946,0.022746598,0,0,0,3.645881022,0,0,0,0,0,0,0,0,0,0,1.590220568,3.699800845,0,0,0,0,6.723950676,0,10.69406111,1.500787583,0,0,1.317503543,0,0.111152153,0.076971956,0,0,1.050269813,0,0,0,0,4.569088115,0,41.39596681,0,0,0.920590034,8.067041133,0,0,98.14471257,0.03,0.55,0.75,marine
ERR1726901,0,0,0.473435824,0,0,0,0,5.286888321,0,0.287855942,0,0,0,2.345248301,0,0,0,0,2.34019557,7.977955907,0,0,0.088547501,1.396246923,2.702197058,8.083777448,38.58943808,0,0,0,0,0,4.028697012,0,0.154781275,0.890302001,0,0,0,0,0,0.005553903,0,21.68534778,0,0,0,3.663531151,0,0,95.25477911,0.03,0.19,2.33,marine
ERR1719390,0,0.054732781,3.359839244,0.197988598,0,0.063731491,0,0.560667589,0,0,0,0,0,0,0,0,0,0,5.360600519,0.610564472,0,0,0,0,13.40381063,0,18.00004577,0.385905027,0,0,0,0,3.34901898,0,0,1.108211815,4.303124188,0,0,0,0,3.921817117,0,43.0908058,0,0,1.419798943,0.809337035,0,0,98.79562831,0,0,0.12,marine
ERR1712175,0,0,0,0,0,0,0,48.27198584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.41266231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315351852,0,0,0,0,0,0,81.6670635,0,3.97,13.36,marine
ERR1711971,0,0,0,0,0,0,0,57.17174944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.613279266,0,37.20670883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.008262466,0,0,0,0,0,0,81.81039091,0,3.08,6.61,marine
ERR376027,0,22.32636748,0,5.500842847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9152873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25750237,0,0,0,0,0,0,89.0271499,0.01,4.14,11.96,marine
ERR1711890,0,0,0,0,0,0,0,49.29255589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.70744411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5623912,0,7.82,21.29,marine
SRR062247,0,0,0.265661734,0,0,0,0,13.26587081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.679446602,62.83069982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.26490651,0,0,0,3.69341453,0,0,57.1312636,0,0.18,1.83,marine
ERR1711870,0,0,0,0,0,0,0,55.17321338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.82678662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.49322566,0,6.28,15.91,marine
SRR1699595,0,0.909371932,0,2.622874559,0,1.270488203,0,0.560551025,0,0.058240991,0,0,0,12.70842252,0,0,0,0,0.158374434,7.40145624,0,0,0.937120726,0,9.67547391,0,11.85445497,0,0,0,0,0,1.02519004,0,0,0,0.837700894,0.412229485,0,0.845273638,0,0.981387724,0.070997718,46.90341169,0,0,0,0.766979306,0,0,98.00933236,0.05,0.02,11.06,marine
ERR1712171,0,0,0,0,0,0,0,55.42163451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.57836549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.57050414,0,7.29,26.92,marine
ERR315809,0,0,1.429645759,0,0,0,0,3.502022752,0,0,0,0,0,1.25284411,0,0,0,0,0,14.1796891,0,0,0,6.566211626,6.322223534,6.891107282,31.09579145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722925415,0,20.93850581,0,0,0,6.099033163,0,0,95.466878,0,0.58,0.81,marine
SRR5706202,0,0.091660549,0.531129696,0.484737189,0,1.220158864,0,1.515143776,0,0.005903486,0.012285905,0,0,0.088946162,0.336674627,0.055475286,0,0,34.12967761,4.30170457,0,0,6.050294716,3.350762324,8.917890725,0.992083101,4.964054548,0.15064591,1.104055805,0.055135348,0.001560444,0,0.168319221,6.16460941,0,0,0.003803505,0,0.247116336,0,0,0.554699752,0,23.44432169,0,0,0,1.056301267,0,0,97.18725626,0.13,0.34,13.9,marine
ERR1726712,0,0,3.646436508,0,0,1.719057746,0,4.155587809,0,0,0,0,0,0,0,0,0,0,0,3.708205323,0.389409746,0,0,3.411735771,9.495450119,1.661892426,21.08406792,0,0,0,0.887820683,0,0,0,0,0,0,0,0,0,0,7.891971596,0,29.65365961,0,0,0,12.29470474,0,0,95.22411215,0,0.08,0.81,marine
SRR5002405,0,3.042642781,0,0.526357168,0,0.100176003,0,0.710195706,0,0,0,0,0,4.416966293,0,0,0,0,2.861571357,14.31004368,0,0,0,0,7.278549069,0,20.45490844,0,0,0,0.119328934,0,0,0,0,0,0,0,0,0,0,3.666123245,3.22680399,38.34385988,0,0,0,0.942473442,0,0,97.95880275,0.05,0.19,1.53,marine
ERR315813,0,0,0.383700208,0,0,0,0,2.410057924,0,0,0,0,0,0,0,0,0,0,0,15.08545973,0,0,0,3.516664672,11.33902556,1.399119091,28.73000644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.10580407,0,0,3.429951806,5.600210504,0,0,92.6106734,0,0.89,0.65,marine
ERR599321,0,0.042311366,1.778584784,0.237849568,0,0.2488037,0,1.927941314,0,0,0,0,0,1.806837122,0,0,0,0,0.482098783,7.759695811,0,0,0,2.131317199,11.92036503,11.07355158,20.27755707,0,0,0,0.571969297,0,0,0.549864085,0,0,0,0,0,0,0,2.504913495,0,27.75264251,0,0,0,8.933697286,0,0,97.25692991,0,0.08,0.59,marine
ERR1719323,0,0,3.414848013,2.671254455,0,0,0,0,0,0.732973895,0,0,0,0,0,0,0,0,2.154276941,1.941730441,0,0,0,0,31.07336855,0,15.90956339,0,0,0,0,0,2.56496621,0.932971542,0,0,1.789519023,0,0,0,0,0.296965125,0,22.70904661,0,0,0,13.80851581,0,0,93.52256382,0,0,0.03,marine
ERR1712140,0,0,0,0,0,0,0,52.2958671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7041329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.27668139,0,5.86,20.28,marine
SRR062152,0,0,1.327397528,0,0,0,0,5.248143584,0,0.086750837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834307565,0,3.795773478,12.40588175,71.72723724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.574508009,0,0,0,0,0,0,80.3998774,0.01,0.16,1.59,marine
SRR6050410,0,0,0,0,0,0,0,34.80056808,0,0,0,0,0,0,0,0,0,0,0.759859452,0,0,0,0,0,0,0,41.7660664,0,0,0,7.78198688,0,0,0,0,0,0,0,0,0,0,0,0,14.89151919,0,0,0,0,0,0,90.58562965,0.15,0.05,7.12,marine
ERR1719255,0,0,5.358076008,1.871475533,0,0,0,0,0,2.872729098,0,0,0,0,0,0,0,0,0,0.789489284,0,0,0,0,25.41409735,0,16.73900077,0,0,0,2.191794398,0,0,0,0,0,2.790335238,0,0,0,0,0.445411844,0,24.55924453,0,0,0,16.96834595,0,0,90.87323728,0,0,0.07,marine
SRR5002414,0,2.413136802,0,1.327778475,0,0.406945585,0,1.41065699,0,0,0,0,0,11.62107321,0,0,0,0,3.46125301,1.546259918,0.205898311,0,1.353976731,0,4.610508555,0.973273945,9.593594543,0.206395939,11.22705148,0,0.045310352,0,0.018685829,0,0,0,1.495094401,0.817372367,0,0.224698106,0,0.429717558,0,46.48042477,0,0,0,0.130744878,0,0,97.11543374,0.04,2.23,0.46,marine
ERR538188,0,0,1.907535849,0,0,0.596495398,0,2.628925868,0,0,0,0,0,8.841157897,0,0,0,0,1.391652293,6.475280055,0,0,0,0.134383286,0.026730537,5.717510796,35.34835586,0.563078539,0,0,0,0,0,0.011810278,0,0,0,0.403898579,0,0,0,6.989409796,0,21.3819892,0,0,0.159487988,7.422297785,0,0,94.55528523,0.01,0.3,1.84,marine
ERR599276,0,0.57314199,2.413026625,0,0,0,0,7.151532726,0,0,0,0,0,4.854822152,0,0,0,0,4.542842226,8.855933172,0,0,0,0,2.051476494,0.395288826,31.10995258,0.713431257,0,0.128188775,0,0,0,1.00014922,0,0,0.624146001,0.460146283,0,0.099329049,0,2.135108136,0,28.6344713,0,0,0.651490859,3.605522327,0,0,97.2677113,0.02,0.38,2.27,marine
SRR2835685,1.51890294,10.80432409,0.266087218,1.711234711,0,0.631023964,0,1.288572812,0,0.303395457,0,0,0.305921099,5.849130496,0,2.42963243,0,0,1.236202266,1.108431271,0.089023539,0,0,0,6.508558193,0.585319448,14.89962896,0.451471432,0,0.285215842,0.095108008,0,1.299244277,0.258634147,0,0,0.538227989,0.607524365,2.003947497,0,0,1.196484261,0,41.98539185,0,0,0.206692278,1.376688856,0.159980308,0,99.31225015,0.07,0,0.39,marine
ERR1740120,0,0,2.331187309,0.010230749,0,0.99171542,0,0,0,0,0,0,0,0,0,0,0,0,10.8866346,1.106745319,0,0,0,0,11.22866738,0,11.44095404,0,0,0,0,0,3.604532138,0,0,0.316423683,7.376364213,0,0,0,0,3.078032549,0,46.81199463,0,0,0.816517968,0,0,0,97.8101042,0,0,0.11,marine
SRR3540419,0,9.616968219,0.431469104,0,0,0,0,0.460582207,0,0,0,0,0,5.194104125,0,0,0,0,3.354127257,0,0,0,0,9.173513966,27.26640388,0,7.305770588,0,0.136202993,0,0,0,0.083505275,0.484416074,0,0,7.503105835,0.960710712,0,0,0,2.774016164,0,18.09804155,0,0,0,7.157062053,0,0,95.73714593,0,0.5,0,plant
SRR5689928,0,10.53296666,0,0,0,2.804094211,0,13.79867474,0,0,0,0,0,0,0,0,0,0,40.06953182,0,0,0,0,0,10.31623368,0,1.918520016,0,0,0,0,0,1.639598472,0,0,0,0,0,0,0,0,3.828377477,0,15.01937683,0,0,0,0.072626097,0,0,97.40058644,0,0.21,1.06,plant
SRR3540529,0,10.24890305,0.173009866,0,0,0,0,0.46067868,0,0,0,0,0,5.949312838,0,0,0,0,2.844754689,0,0,0,0,9.996671658,27.05695619,0,6.009866793,0,0.759800628,0,0,0,0.093511175,0.093151533,0,0,6.476952645,0.775911617,0,0,0,3.458402106,0,18.40407953,0,0,0,7.198036992,0,0,96.12162809,0,0.14,0.01,plant
SRR3540406,0,9.691994004,0.189803548,0,0,0,0,0.511903323,0,0,0,0,0,5.284891806,0,0,0,0,3.483430738,0,0,0,0,8.750222738,26.66672519,0,6.622017696,0,0.465874589,0,0,0,0.027091959,0.493619966,0,0,6.858386364,1.255079506,0,0,0,3.495780516,0,18.97979576,0,0,0,7.2233823,0,0,96.25990885,0,0.36,0.01,plant
SRR5172868,0,0.120220909,0,0,0,0,0,0.942505751,0,0,0,0,0,0,0,0,0,0,6.795047563,10.70473108,0,0,0,0,7.07667734,0,36.28145691,0,0,0,0,0,0,0,0,0,0,0.032134457,4.675024848,0,0,3.629995691,0,19.42906532,0,0,3.838140542,6.474787396,0,0,81.1288768,0.01,0,0.25,plant
SRR3540684,0,8.978717807,0,0,0,0,0,0.517306305,0,0,0,0,0,5.868621554,0,0,0,0,2.803744604,0,0,0,0,7.97143038,27.69336897,0,6.434102984,0,1.269071313,0,0,0,0.072132924,0,0,0,6.679522894,0.39280706,0,0,0,4.2773412,0,19.63043274,0,0,0,7.411399264,0,0,96.08391602,0,0.23,0,plant
SRR3540627,0,8.619627746,0,0,0,0,0,0.487792836,0,0,0,0,0,5.524598537,0,0,0,0,3.451475937,0,0,0,0,8.319660045,27.18214794,0,7.190889465,0,1.175984057,0,0,0,0.062079281,0,0,0,6.685661706,0.568338241,0,0,0,3.600787589,0,19.66656326,0,0,0,7.464393359,0,0,96.25630207,0,0.22,0.02,plant
SRR3540422,0,10.25140539,0.374565756,0,0,0,0,0.613191533,0,0,0,0,0,6.057525684,0,0,0,0,2.251166997,0,0,0,0,8.945798931,26.65004476,0,6.299126478,0,0.813744345,0,0,0,0.102116181,0,0,0,7.879598604,0.414565577,0,0,0,3.766256696,0,17.86959568,0,0,0,7.711297391,0,0,96.16543576,0,0.22,0,plant
SRR3540466,0,10.70004598,0.379868676,0,0,0,0,0.551671972,0,0,0,0,0,5.364067162,0,0,0,0,2.171281424,0,0,0,0,9.36259999,26.12104963,0,6.410238629,0,0.169655973,0,0,0,0.100075361,0.232548737,0,0,8.029402779,0.322818953,0,0,0,3.740769106,0,18.94356597,0,0,0,7.400339655,0,0,95.99657983,0,0.17,0.01,plant
SRR3540675,0,9.927744785,0.250165511,0,0,0,0,0.525041532,0,0,0,0,0,5.792438369,0,0,0,0,2.598854307,0,0,0,0,8.977955822,26.57023897,0,5.964457758,0,0.682563625,0,0,0,0.079080632,0.026576781,0,0,7.464931072,1.136946234,0,0,0,3.991976756,0,18.87378856,0,0,0,7.137239289,0,0,95.86700388,0,0.42,0.01,plant
SRR3540646,0,8.938121637,0,0,0,0,0,0.58298271,0,0,0,0,0,4.782808155,0,0,0,0,3.429149094,0,0,0,0,8.51431199,26.82628968,0,6.15987606,0,1.186029129,0,0,0,0.06883494,0,0,0,7.007605654,0.833260763,0,0,0,4.195669627,0,20.53259058,0,0,0,6.942469982,0,0,96.35776614,0,0.27,0,plant
SRR3540351,0,9.995609671,0,0,0,0,0,0.568675306,0,0,0,0,0,5.023464039,0,0,0,0,2.56761604,0,0,0,0,8.891151408,26.88522469,0,6.200351196,0,0.742832575,0,0,0,0.053083432,0.289610296,0,0,7.637131782,1.386360128,0,0,0,3.593013308,0,19.3078984,0,0,0,6.857977729,0,0,96.07701144,0,0.31,0,plant
SRR3540324,0,9.518840504,0.065871671,0,0,0,0,0.516764938,0,0,0,0,0,4.759403774,0,0,0,0,3.266076171,0,0,0,0,8.573458093,27.48407236,0,6.300845167,0,0.739517733,0,0,0,0.087313449,0.728219491,0,0,6.574540854,1.338671199,0,0,0,3.225855336,0,19.97115403,0,0,0,6.849395232,0,0,96.02917163,0,0.33,0,plant
SRR3540658,0,9.692165667,0.10561156,0,0,0,0,0.53694298,0,0,0,0,0,5.059161189,0,0,0,0,2.587289823,0,0,0,0,8.72943974,27.26624352,0,6.120317526,0,0.521988213,0,0,0,0.095900889,0,0,0,7.763877571,0.78517621,0,0,0,3.861660176,0,19.4955197,0,0,0,7.378436321,0,0,96.0878987,0,0.28,0,plant
SRR3540374,0,8.859284931,0.163361507,0,0,0,0,0.583175665,0,0,0,0,0,4.810305392,0,0,0,0,3.137645999,0,0,0,0,8.786361396,27.23780413,0,6.663394793,0,0.97358673,0,0,0,0.057126758,0,0,0,7.10962285,0.428099706,0,0,0,4.12021588,0,19.87618147,0,0,0,7.193832793,0,0,96.28345808,0,0.38,0,plant
SRR3540522,0,11.11068108,0.238852423,0,0,0,0,0.538236506,0,0,0,0,0,5.300094892,0,0,0,0,2.17544461,0,0,0,0,9.841963908,26.52898053,0,6.257088601,0,0.447846546,0,0,0,0.131299906,0.193163194,0,0,7.466589996,0.57176895,0,0,0,3.824005397,0,18.3319901,0,0,0,7.041993352,0,0,95.95562084,0,0.2,0,plant
SRR3540365,0,9.856571109,0.176562349,0,0,0,0,0.567111262,0,0,0,0,0,5.521474075,0,0,0,0,2.946377085,0,0,0,0,9.288136428,27.28583161,0,5.769205474,0,0.713852216,0,0,0,0.084360487,0.411741925,0,0,6.554129937,0.90313472,0,0,0,3.718454542,0,19.12516769,0,0,0,7.077889092,0,0,96.22947355,0,0.28,0.01,plant
SRR3540483,0,10.12903017,0.153864918,0,0,0,0,0.512661466,0,0,0,0,0,5.790678804,0,0,0,0,2.633449332,0,0,0,0,9.622406903,26.8216919,0,5.777281236,0,0.844522982,0,0,0,0.061918243,0.017137707,0,0,7.105996945,0.625887766,0,0,0,3.759105948,0,18.89210785,0,0,0,7.252257832,0,0,96.37786762,0,0.09,0,plant
SRR6048182,0,1.020110857,12.85560234,0,0,0,0,6.574268219,0,0,0,0,0,0.358760204,0,0,0,0,66.87403684,0,0,0,0,0,4.344876881,0,1.18117517,0,1.846535883,0,0,0,0,0,0,0,0,0,0,0,2.444069317,0.458006488,0,1.890116355,0.152441449,0,0,0,0,0,84.24579623,0.06,0.95,64.38,plant
SRR5460461,0,23.87579026,2.237774563,0.37815335,0,3.661666009,0,10.3108082,0,0,0,0,0,0,0,0,0,0,38.04563653,5.819002628,0,0,0,0,3.246660909,0,1.997448023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.387997911,0,5.039061617,0,0,0,0,0,0,95.55649994,0.02,0,8.75,plant
SRR3540552,0,10.20915125,0.408517052,0,0,0,0,0.527782708,0,0,0,0,0,5.629598104,0,0,0,0,2.628958534,0,0,0,0,8.735840375,26.87349006,0,6.92783526,0,0.182767141,0,0,0,0.095291782,0.278341306,0,0,6.848194195,0.493821729,0,0,0,3.763535377,0,18.67982964,0,0,0,7.717045485,0,0,96.07196302,0,0.51,0,plant
